wallet_txn_id,transaction_id,customer_id,merchant_id,wallet_provider,txn_type,amount,wallet_balance_after,timestamp,status
WLT0001842,TXN0007555,CUST01683,MER0008,Amazon Pay Balance,SPEND,301.62,14991.99,2025-01-07 08:15:03,Failed
WLT0001843,TXN0007561,CUST01358,MER0113,Paytm Wallet,SPEND,479.2,5797.4,2025-06-22 16:17:30,Success
WLT0001844,TXN0007562,CUST00586,,Mobikwik,P2P_TRANSFER,165.16,1080.27,2025-02-21 03:58:48,SUCCESS
WLT0001845,TXN0007564,CUST00426,MER0015,PhonePe Wallet,SPEND,469.66,7861.14,2025-01-31 03:07:29,success
WLT0001846,TXN0007574,CUST00280,,Amazon Pay Balance,P2P_TRANSFER,539.64,8413.0,2025-03-06 02:47:33,success
WLT0001847,TXN0007577,CUST00021,,Paytm Wallet,P2P_TRANSFER,3586.66,12724.44,2025-02-12 14:45:20,SUCCESS
WLT0001848,TXN0007578,CUST00405,,PhonePe Wallet,P2P_TRANSFER,145.07,4142.28,2025-04-01 23:07:00,Success
WLT0001849,TXN0007580,CUST01418,,PhonePe Wallet,P2P_TRANSFER,204.85,10319.3,2025-06-24 22:30:55,SUCCESS
WLT0001850,TXN0007581,CUST00877,MER0094,Amazon Pay Balance,LOAD,362.25,8681.21,2025-06-08 09:50:02,Success
WLT0001851,TXN0007586,CUST01841,MER0045,Mobikwik,LOAD,675.92,9032.89,2025-02-23 23:32:45,SUCCESS
WLT0001852,TXN0007588,CUST00115,,Paytm Wallet,P2P_TRANSFER,200.07,7360.52,2025-06-25 10:40:07,FAILED
WLT0001853,TXN0007593,CUST00555,MER0034,PhonePe Wallet,SPEND,1589.43,16623.07,2025-01-10 01:28:57,success
WLT0001854,TXN0007601,CUST01703,,Amazon Pay Balance,P2P_TRANSFER,152.31,5287.83,2025-06-21 11:32:02,SUCCESS
WLT0001855,TXN0007603,CUST01590,MER0122,Amazon Pay Balance,SPEND,407.01,2590.39,2025-05-05 16:50:12,Success
WLT0001856,TXN0007606,CUST00217,MER0047,Paytm Wallet,SPEND,1391.55,10047.95,2025-06-29 17:53:06,SUCCESS
WLT0001857,TXN0007608,CUST00737,MER0059,Mobikwik,SPEND,4456.93,1945.71,2025-04-15 05:46:34,SUCCESS
WLT0001858,TXN0007618,CUST01039,MER0038,Mobikwik,SPEND,651.59,18833.11,2025-02-18 00:59:34,success
WLT0001859,TXN0007622,CUST00382,,Paytm Wallet,P2P_TRANSFER,8165.32,6011.19,2025-01-17 09:58:04,Success
WLT0001860,TXN0007624,CUST01088,MER0132,Paytm Wallet,LOAD,,98.59,2025-01-09 03:33:52,success
WLT0001861,TXN0007626,CUST01133,MER0013,PhonePe Wallet,LOAD,2488.2,13546.86,2025-05-11 00:36:25,Success
WLT0001862,TXN0007630,CUST01421,,Amazon Pay Balance,P2P_TRANSFER,140.41,1712.14,2025-05-03 04:39:18,success
WLT0001863,TXN0007632,CUST00310,MER0065,Mobikwik,SPEND,90.29,11820.96,2025-05-15 20:20:52,Success
WLT0001864,TXN0007635,CUST00209,,Paytm Wallet,P2P_TRANSFER,5309.35,17134.63,2025-01-28 14:15:25,success
WLT0001865,TXN0007638,CUST00452,MER0047,Paytm Wallet,SPEND,462.65,16192.96,2025-02-01 18:11:49,SUCCESS
WLT0001866,TXN0007646,CUST00400,MER0001,PhonePe Wallet,LOAD,311.83,2052.22,2025-05-15 10:36:47,FAILED
WLT0001867,TXN0007650,CUST01854,MER0079,PhonePe Wallet,SPEND,556.29,1012.72,2025-04-08 12:26:14,SUCCESS
WLT0001868,TXN0007655,CUST00341,,Paytm Wallet,P2P_TRANSFER,1388.87,6230.91,2025-03-14 15:51:23,Success
WLT0001869,TXN0007656,CUST01258,MER0130,Amazon Pay Balance,SPEND,701.7,7899.27,2025-05-13 21:19:26,Success
WLT0001870,TXN0007657,CUST00716,,Amazon Pay Balance,P2P_TRANSFER,437.34,14113.03,2025-05-29 18:13:55,success
WLT0001871,TXN0007658,CUST01792,MER0115,Amazon Pay Balance,SPEND,102.41,15614.46,2025-04-07 11:25:11,success
WLT0001872,TXN0007660,CUST00875,MER0054,Mobikwik,SPEND,3709.18,2736.87,2025-02-01 01:27:35,SUCCESS
WLT0001873,TXN0007662,CUST00478,,Amazon Pay Balance,P2P_TRANSFER,383.24,7444.25,2025-03-29 20:06:22,Success
WLT0001874,TXN0007663,CUST01887,MER0082,Amazon Pay Balance,SPEND,484.77,11941.1,2025-06-04 07:59:30,Success
WLT0001875,TXN0007667,CUST01815,MER0139,Paytm Wallet,SPEND,91.28,14377.84,2025-01-17 06:08:23,SUCCESS
WLT0001876,TXN0007668,CUST00291,MER0035,Mobikwik,LOAD,543.17,13681.75,2025-01-06 09:27:00,Success
WLT0001877,TXN0007671,CUST01214,,Amazon Pay Balance,P2P_TRANSFER,1135.49,6018.0,2025-01-14 20:26:57,SUCCESS
WLT0001878,TXN0007672,CUST00661,MER0106,Amazon Pay Balance,LOAD,389.32,10564.48,2025-02-12 09:39:38,SUCCESS
WLT0001879,TXN0007676,CUST00477,MER0119,PhonePe Wallet,SPEND,147.19,8274.52,2025-05-10 18:51:12,SUCCESS
WLT0001880,TXN0007677,CUST01475,MER0105,Mobikwik,LOAD,1235.23,1469.55,2025-02-03 11:15:28,SUCCESS
WLT0001881,TXN0007683,CUST01370,MER0025,Amazon Pay Balance,SPEND,827.0,3526.17,2025-02-07 18:35:01,success
WLT0001882,TXN0007686,CUST01744,,Paytm Wallet,P2P_TRANSFER,1981.15,11492.24,2025-02-22 22:27:39,SUCCESS
WLT0001883,TXN0007687,CUST01176,MER0058,Amazon Pay Balance,SPEND,240.09,18200.81,2025-05-17 18:36:49,success
WLT0001884,TXN0007694,CUST01868,MER0096,PhonePe Wallet,LOAD,1360.55,7128.94,2025-04-15 12:46:58,SUCCESS
WLT0001885,TXN0007696,CUST00855,MER0103,Mobikwik,LOAD,138.79,5626.33,2025-02-27 20:34:02,SUCCESS
WLT0001886,TXN0007698,CUST01564,MER0136,Paytm Wallet,LOAD,421.32,2133.03,2025-03-05 10:36:35,success
WLT0001887,TXN0007702,CUST01714,MER0011,Amazon Pay Balance,LOAD,617.93,18012.36,2025-06-04 07:09:44,SUCCESS
WLT0001888,TXN0007703,CUST00796,,Amazon Pay Balance,P2P_TRANSFER,67.35,2513.19,2025-04-08 13:42:30,success
WLT0001889,TXN0007707,CUST00671,MER0100,Mobikwik,LOAD,853.39,4130.11,2025-05-04 20:23:27,success
WLT0001890,TXN0007708,CUST00823,,Amazon Pay Balance,P2P_TRANSFER,599.06,18752.13,2025-06-18 23:30:06,SUCCESS
WLT0001891,TXN0007721,CUST01501,MER0131,PhonePe Wallet,SPEND,445.33,4599.01,2025-06-28 01:42:00,SUCCESS
WLT0001892,TXN0007724,CUST00965,MER0115,Mobikwik,SPEND,1084.06,8236.31,2025-01-30 19:00:31,Success
WLT0001893,TXN0007736,CUST00331,MER0050,PhonePe Wallet,LOAD,206.7,5044.12,2025-04-16 15:05:32,Success
WLT0001894,TXN0007739,CUST01294,,Amazon Pay Balance,P2P_TRANSFER,276.47,1899.66,2025-06-07 05:04:14,Success
WLT0001895,TXN0007741,CUST01816,MER0061,PhonePe Wallet,LOAD,6810.97,4575.74,2025-04-17 18:24:32,Success
WLT0001896,TXN0007743,CUST01133,MER0107,Mobikwik,LOAD,248.71,15056.58,2025-06-13 14:06:27,success
WLT0001897,TXN0007746,CUST01253,,Paytm Wallet,P2P_TRANSFER,166.37,7862.68,2025-03-29 14:17:13,SUCCESS
WLT0001898,TXN0007748,CUST00886,,Paytm Wallet,P2P_TRANSFER,209.95,4317.1,2025-03-30 19:35:07,Success
WLT0001899,TXN0007750,CUST01757,,Amazon Pay Balance,P2P_TRANSFER,807.95,14021.47,2025-06-13 20:33:46,SUCCESS
WLT0001900,TXN0007752,CUST01787,MER0099,PhonePe Wallet,SPEND,549.69,3569.95,2025-05-11 17:13:21,success
WLT0001901,TXN0007756,CUST00689,MER0139,Mobikwik,LOAD,1534.36,5328.87,2025-06-27 07:07:33,success
WLT0001902,TXN0007761,CUST01994,,Amazon Pay Balance,P2P_TRANSFER,216.4,8325.35,2025-01-31 02:35:49,SUCCESS
WLT0001903,TXN0007764,CUST00463,MER0040,Mobikwik,SPEND,260.54,8769.72,2025-01-20 06:04:10,success
WLT0001904,TXN0007765,CUST01379,MER0131,Mobikwik,LOAD,280.82,19053.13,2025-05-22 23:07:31,success
WLT0001905,TXN0007766,CUST01989,,PhonePe Wallet,P2P_TRANSFER,1036.73,18761.26,2025-06-24 07:38:19,Success
WLT0001906,TXN0007770,CUST01921,MER0006,Amazon Pay Balance,SPEND,315.96,13844.93,2025-03-20 20:22:46,Success
WLT0001907,TXN0007772,CUST00790,,Amazon Pay Balance,P2P_TRANSFER,231.63,5973.64,2025-01-09 10:29:09,failed
WLT0001908,TXN0007790,CUST00788,MER0091,Amazon Pay Balance,LOAD,458.47,14626.73,2025-04-22 14:30:40,SUCCESS
WLT0001909,TXN0007794,CUST01159,MER0042,Amazon Pay Balance,SPEND,153.6,10962.6,2025-03-08 16:29:35,SUCCESS
WLT0001910,TXN0007795,CUST00668,,Paytm Wallet,P2P_TRANSFER,513.01,19045.2,2025-02-22 23:28:26,SUCCESS
WLT0001911,TXN0007807,CUST01134,MER0118,PhonePe Wallet,SPEND,47.39,1004.74,2025-03-01 14:41:36,Success
WLT0001912,TXN0007820,CUST00780,,PhonePe Wallet,P2P_TRANSFER,59.52,14203.1,2025-04-24 10:56:29,SUCCESS
WLT0001913,TXN0007824,CUST01311,MER0101,Amazon Pay Balance,LOAD,1571.48,13729.7,2025-06-20 01:42:08,success
WLT0001914,TXN0007829,CUST00594,MER0016,Paytm Wallet,LOAD,303.38,1456.26,2025-01-04 12:15:01,failed
WLT0001915,TXN0007837,CUST00989,MER0139,Amazon Pay Balance,SPEND,1429.98,651.77,2025-04-18 00:09:00,SUCCESS
WLT0001916,TXN0007838,CUST00486,MER0122,Paytm Wallet,SPEND,617.05,1248.0,2025-02-20 20:35:45,success
WLT0001917,TXN0007841,CUST00485,,Mobikwik,P2P_TRANSFER,359.12,18934.72,2025-06-29 16:55:47,pending
WLT0001918,TXN0007846,CUST00800,MER0104,Amazon Pay Balance,SPEND,423.73,10299.81,2025-01-20 18:31:38,Success
WLT0001919,TXN0007852,CUST01691,MER0139,Amazon Pay Balance,SPEND,146.49,7494.33,2025-05-10 02:58:05,success
WLT0001920,TXN0007853,CUST01730,MER0076,Amazon Pay Balance,LOAD,1100.97,13788.03,2025-03-25 21:14:03,Success
WLT0001921,TXN0007864,CUST00270,MER0012,Amazon Pay Balance,SPEND,4496.07,16287.76,2025-03-18 09:21:07,Pending
WLT0001922,TXN0007877,CUST00017,MER0056,Paytm Wallet,SPEND,-612.0,1898.73,2025-05-04 08:15:25,SUCCESS
WLT0001923,TXN0007879,CUST01625,,Amazon Pay Balance,P2P_TRANSFER,870.67,11458.39,2025-04-07 21:03:39,success
WLT0001924,TXN0007897,CUST00322,MER0070,Amazon Pay Balance,LOAD,807.55,12603.2,2025-04-15 02:16:30,Success
WLT0001925,TXN0007901,CUST00666,,Paytm Wallet,P2P_TRANSFER,300.12,9170.05,2025-04-24 11:45:43,SUCCESS
WLT0001926,TXN0007908,CUST00137,,PhonePe Wallet,P2P_TRANSFER,679.03,2923.55,2025-06-27 21:58:25,Success
WLT0001927,TXN0007917,CUST01790,MER0076,Amazon Pay Balance,LOAD,989.91,17399.0,2025-01-22 18:35:12,Success
WLT0001928,TXN0007921,CUST00409,,Paytm Wallet,P2P_TRANSFER,69.76,261.51,2025-06-14 13:11:43,success
WLT0001929,TXN0007922,CUST01846,MER0010,Amazon Pay Balance,LOAD,617.32,17156.62,2025-03-06 17:37:01,Success
WLT0001930,TXN0007929,CUST01320,MER0047,Paytm Wallet,SPEND,120.79,9964.48,2025-03-24 22:32:31,Failed
WLT0001931,TXN0007932,CUST01822,,Mobikwik,P2P_TRANSFER,52.94,13354.72,2025-06-27 09:43:30,success
WLT0001932,TXN0007933,CUST01141,,Mobikwik,P2P_TRANSFER,343.46,8117.16,2025-06-04 06:11:25,Success
WLT0001933,TXN0007938,CUST00129,MER0032,Paytm Wallet,SPEND,155.62,7720.64,2025-03-28 10:38:38,success
WLT0001934,TXN0007942,CUST01664,MER0132,Mobikwik,SPEND,42.37,3213.48,2025-01-10 17:01:43,success
WLT0001935,TXN0007947,CUST00782,MER0123,Amazon Pay Balance,SPEND,184.43,4501.5,2025-03-27 23:05:57,success
WLT0001936,TXN0007948,CUST01521,MER0042,PhonePe Wallet,SPEND,120.83,7276.73,2025-04-26 01:12:10,SUCCESS
WLT0001937,TXN0007953,CUST01239,MER0097,Mobikwik,SPEND,516.12,6947.53,2025-05-03 03:50:30,SUCCESS
WLT0001938,TXN0007957,CUST01619,,Mobikwik,P2P_TRANSFER,725.04,4147.53,2025-01-08 04:06:42,success
WLT0001939,TXN0007965,CUST01070,,PhonePe Wallet,P2P_TRANSFER,4671.93,18744.47,2025-02-25 19:47:59,Success
WLT0001940,TXN0007972,CUST01588,MER0085,PhonePe Wallet,LOAD,966.25,3245.2,2025-05-04 07:49:28,Success
WLT0001941,TXN0007978,CUST01527,MER0138,Paytm Wallet,SPEND,1817.25,1876.31,2025-04-29 07:05:25,SUCCESS
WLT0001942,TXN0007979,CUST01353,MER0019,Paytm Wallet,SPEND,535.06,6458.0,2025-06-09 05:29:05,Success
WLT0001943,TXN0007980,CUST00282,,Paytm Wallet,P2P_TRANSFER,537.3,8587.59,2025-04-15 22:40:11,SUCCESS
WLT0001944,TXN0007983,CUST01897,MER0149,Mobikwik,LOAD,353.95,9506.21,2025-04-13 17:52:55,Success
WLT0001945,TXN0007986,CUST00545,MER0053,Mobikwik,LOAD,221.61,14078.38,2025-03-24 14:45:34,failed
WLT0001946,TXN0007987,CUST01017,MER0041,PhonePe Wallet,SPEND,251.85,9407.75,2025-04-12 13:41:36,success
WLT0001947,TXN0007989,CUST00170,,Paytm Wallet,P2P_TRANSFER,578.38,12114.82,2025-02-12 06:15:56,Success
WLT0001948,TXN0007991,CUST01082,MER0112,Amazon Pay Balance,LOAD,983.16,13025.29,2025-06-14 20:15:35,success
WLT0001949,TXN0008001,CUST01182,,PhonePe Wallet,P2P_TRANSFER,1399.67,17086.53,2025-03-03 06:54:33,Success
WLT0001950,TXN0008002,CUST00303,MER0109,PhonePe Wallet,SPEND,1247.37,4456.34,2025-06-29 13:00:09,Success
WLT0001951,TXN0008005,CUST01287,MER0081,Amazon Pay Balance,SPEND,65.87,4223.37,2025-05-25 13:41:04,SUCCESS
WLT0001952,TXN0008007,CUST00043,MER0119,Paytm Wallet,LOAD,984.86,3446.14,2025-05-26 10:36:12,Failed
WLT0001953,TXN0008009,CUST00260,MER0006,PhonePe Wallet,LOAD,202.08,17624.83,2025-05-25 21:12:44,success
WLT0001954,TXN0008013,CUST00510,MER0137,Mobikwik,LOAD,961.4,11163.59,2025-01-25 09:34:20,Success
WLT0001955,TXN0008015,CUST00630,,Paytm Wallet,P2P_TRANSFER,194.45,1000.15,2025-06-18 04:30:10,success
WLT0001956,TXN0008016,CUST00646,MER0063,Mobikwik,LOAD,598.97,15928.46,2025-05-21 11:47:12,failed
WLT0001957,TXN0008018,CUST00121,MER0084,Mobikwik,LOAD,494.32,3306.12,2025-06-10 11:04:42,PENDING
WLT0001958,TXN0008032,CUST00496,MER0016,Paytm Wallet,LOAD,583.93,4968.14,2025-05-17 18:20:36,Success
WLT0001959,TXN0008035,CUST00752,MER0075,PhonePe Wallet,LOAD,229.04,4264.07,2025-03-29 10:50:33,Success
WLT0001960,TXN0008044,CUST00275,MER0062,Paytm Wallet,LOAD,724.15,9871.91,2025-04-02 13:31:14,Success
WLT0001961,TXN0008047,CUST01218,MER0097,PhonePe Wallet,SPEND,6322.31,14969.83,2025-03-21 14:04:56,success
WLT0001962,TXN0008054,CUST01427,MER0083,Amazon Pay Balance,SPEND,307.64,14170.72,2025-05-04 05:28:41,SUCCESS
WLT0001963,TXN0008060,CUST01148,MER0035,Amazon Pay Balance,LOAD,635.84,13360.65,2025-04-06 05:29:57,SUCCESS
WLT0001964,TXN0008061,CUST00439,,Mobikwik,P2P_TRANSFER,587.24,15136.67,2025-01-28 17:04:35,success
WLT0001965,TXN0008070,CUST00844,MER0012,Paytm Wallet,LOAD,69.41,6661.5,2025-03-23 05:50:04,success
WLT0001966,TXN0008073,CUST00356,,PhonePe Wallet,P2P_TRANSFER,82.12,1665.31,2025-04-15 04:38:56,SUCCESS
WLT0001967,TXN0008074,CUST01564,MER0131,Mobikwik,LOAD,189.46,12460.14,2025-03-30 05:23:59,success
WLT0001968,TXN0008077,CUST01753,MER0085,Mobikwik,SPEND,318.61,2579.65,2025-04-15 09:34:21,SUCCESS
WLT0001969,TXN0008078,CUST01534,MER0035,Paytm Wallet,LOAD,304.67,19222.94,2025-06-14 05:59:07,SUCCESS
WLT0001970,TXN0008085,CUST01477,MER0009,Amazon Pay Balance,LOAD,330.36,17501.24,2025-02-09 10:29:29,Success
WLT0001971,TXN0008086,CUST00625,MER0129,PhonePe Wallet,LOAD,716.45,9025.67,2025-05-28 13:53:16,success
WLT0001972,TXN0008088,CUST01011,,PhonePe Wallet,P2P_TRANSFER,63.4,12240.96,2025-04-02 05:51:41,SUCCESS
WLT0001973,TXN0008093,CUST01699,,Paytm Wallet,P2P_TRANSFER,2221.67,15100.3,2025-02-15 03:45:10,Success
WLT0001974,TXN0008100,CUST00542,MER0011,Amazon Pay Balance,SPEND,2737.89,12441.27,2025-06-29 09:21:30,Success
WLT0001975,TXN0008106,CUST00946,,PhonePe Wallet,P2P_TRANSFER,138.54,17415.48,2025-02-22 03:26:41,success
WLT0001976,TXN0008109,CUST01414,MER0070,Paytm Wallet,SPEND,553.28,19372.31,2025-01-20 08:39:28,success
WLT0001977,TXN0008110,CUST01158,,Paytm Wallet,P2P_TRANSFER,226.77,12256.48,2025-02-22 13:39:31,SUCCESS
WLT0001978,TXN0008114,CUST01262,MER0037,Paytm Wallet,LOAD,1578.19,8934.08,2025-01-29 00:00:47,Success
WLT0001979,TXN0008117,CUST01203,MER0143,Mobikwik,SPEND,569.26,8642.33,2025-04-03 04:07:11,Success
WLT0001980,TXN0008122,CUST01725,,PhonePe Wallet,P2P_TRANSFER,701.74,1217.45,2025-01-28 23:48:07,FAILED
WLT0001981,TXN0008124,CUST00543,MER0055,Paytm Wallet,SPEND,302.54,17052.83,2025-02-03 11:24:06,success
WLT0001982,TXN0008131,CUST00306,MER0115,Amazon Pay Balance,LOAD,345.36,13183.72,2025-05-15 20:24:41,success
WLT0001983,TXN0008132,CUST01337,,Paytm Wallet,P2P_TRANSFER,1437.39,516.6,2025-01-30 09:47:29,SUCCESS
WLT0001984,TXN0008135,CUST01623,,Amazon Pay Balance,P2P_TRANSFER,1460.84,1391.5,2025-06-23 10:54:18,Success
WLT0001985,TXN0008142,CUST00642,,Paytm Wallet,P2P_TRANSFER,467.06,7558.69,2025-01-19 14:21:56,success
WLT0001986,TXN0008143,CUST01014,,Mobikwik,P2P_TRANSFER,643.99,18047.37,2025-03-06 18:24:04,SUCCESS
WLT0001987,TXN0008155,CUST01648,MER0081,PhonePe Wallet,LOAD,797.48,19320.11,2025-06-18 23:08:26,SUCCESS
WLT0001988,TXN0008157,CUST00835,MER0127,PhonePe Wallet,SPEND,398.71,19733.93,2025-01-22 13:06:28,Success
WLT0001989,TXN0008160,CUST01709,,Mobikwik,P2P_TRANSFER,663.79,7784.36,2025-02-19 20:56:21,success
WLT0001990,TXN0008168,CUST00440,MER0070,Mobikwik,LOAD,220.92,9397.87,2025-05-27 16:05:14,success
WLT0001991,TXN0008175,CUST00047,,PhonePe Wallet,P2P_TRANSFER,162.68,15883.43,2025-02-05 11:07:29,success
WLT0001992,TXN0008178,CUST00268,MER0021,Amazon Pay Balance,SPEND,130.38,7694.63,2025-05-07 12:25:22,success
WLT0001993,TXN0008197,CUST00950,MER0016,Paytm Wallet,LOAD,302.99,14831.65,2025-06-26 06:54:32,Success
WLT0001994,TXN0008199,CUST00552,MER0067,PhonePe Wallet,SPEND,216.41,3899.79,2025-01-05 14:08:59,SUCCESS
WLT0001995,TXN0008205,CUST00176,MER0012,PhonePe Wallet,LOAD,912.48,12081.55,2025-01-10 18:39:24,SUCCESS
WLT0001996,TXN0008212,CUST01045,MER0115,PhonePe Wallet,SPEND,371.54,18514.37,2025-01-08 14:05:31,Success
WLT0001997,TXN0008214,CUST00459,MER0136,Paytm Wallet,SPEND,1091.44,19767.45,2025-03-21 15:45:23,Success
WLT0001998,TXN0008217,CUST01753,,Mobikwik,P2P_TRANSFER,861.0,16901.56,2025-01-13 19:12:01,success
WLT0001999,TXN0008220,CUST01923,MER0004,Paytm Wallet,SPEND,226.89,3968.53,2025-03-11 18:21:51,Pending
WLT0002000,TXN0008226,CUST01625,,Paytm Wallet,P2P_TRANSFER,3831.23,3943.73,2025-05-19 16:57:34,SUCCESS
WLT0002001,TXN0008229,CUST00010,,Amazon Pay Balance,P2P_TRANSFER,1360.8,5375.7,2025-04-12 04:27:57,Success
WLT0002002,TXN0008233,CUST01188,MER0024,PhonePe Wallet,LOAD,761.9,9909.79,2025-03-16 15:49:15,success
WLT0002003,TXN0008234,CUST01163,MER0039,PhonePe Wallet,SPEND,832.31,17589.5,2025-06-09 07:20:27,success
WLT0002004,TXN0008237,CUST01520,MER0137,Mobikwik,SPEND,192.75,1949.07,2025-05-31 03:59:57,success
WLT0002005,TXN0008238,CUST01183,MER0012,Mobikwik,LOAD,44.71,7230.42,2025-03-17 09:09:52,success
WLT0002006,TXN0008239,CUST00019,MER0087,Amazon Pay Balance,LOAD,3825.74,13777.31,2025-02-28 07:02:26,success
WLT0002007,TXN0008241,CUST01775,MER0109,PhonePe Wallet,SPEND,587.87,4230.62,2025-04-04 05:05:48,Success
WLT0002008,TXN0008242,CUST00529,MER0011,Mobikwik,SPEND,420.38,4166.5,2025-01-10 20:06:10,Success
WLT0002009,TXN0008246,CUST00199,MER0063,Amazon Pay Balance,LOAD,35.36,17565.01,2025-03-28 12:58:08,success
WLT0002010,TXN0008248,CUST01808,,Amazon Pay Balance,P2P_TRANSFER,1037.57,4378.29,2025-01-18 22:55:37,success
WLT0002011,TXN0008250,CUST00757,MER0085,Paytm Wallet,LOAD,190.25,11301.43,2025-04-08 07:59:14,Success
WLT0002012,TXN0008254,CUST01737,MER0018,Paytm Wallet,LOAD,156.23,16742.66,2025-03-12 11:47:25,success
WLT0002013,TXN0008259,CUST01244,MER0073,Paytm Wallet,LOAD,70.09,8858.1,2025-04-24 00:20:17,Success
WLT0002014,TXN0008260,CUST01824,MER0104,Mobikwik,LOAD,234.94,15092.99,2025-03-25 20:59:51,SUCCESS
WLT0002015,TXN0008263,CUST01128,,Mobikwik,P2P_TRANSFER,347.15,15703.01,2025-06-21 02:51:02,Success
WLT0002016,TXN0008267,CUST01886,,Amazon Pay Balance,P2P_TRANSFER,1032.29,14968.24,2025-02-13 04:53:19,SUCCESS
WLT0002017,TXN0008269,CUST01890,MER0001,Amazon Pay Balance,LOAD,212.68,18651.21,2025-01-29 23:45:00,success
WLT0002018,TXN0008270,CUST01969,MER0037,PhonePe Wallet,SPEND,235.63,11995.83,2025-01-07 12:57:48,Success
WLT0002019,TXN0008274,CUST00279,MER0092,Paytm Wallet,LOAD,253.44,13993.35,2025-05-04 17:26:37,pending
WLT0002020,TXN0008276,CUST00639,,Mobikwik,P2P_TRANSFER,906.09,7031.41,2025-02-13 03:50:58,Success
WLT0002021,TXN0008285,CUST01157,,Mobikwik,P2P_TRANSFER,-1039.76,11803.99,2025-05-10 05:43:40,SUCCESS
WLT0002022,TXN0008292,CUST00497,MER0118,Paytm Wallet,LOAD,466.87,18194.15,2025-01-17 19:53:32,SUCCESS
WLT0002023,TXN0008295,CUST01852,,Amazon Pay Balance,P2P_TRANSFER,216.57,17533.43,2025-05-23 17:23:09,SUCCESS
WLT0002024,TXN0008297,CUST00719,,Mobikwik,P2P_TRANSFER,2005.81,7040.78,2025-01-06 16:51:04,success
WLT0002025,TXN0008298,CUST01342,MER0137,PhonePe Wallet,LOAD,301.35,13735.83,2025-05-19 21:40:48,success
WLT0002026,TXN0008301,CUST01539,MER0067,Amazon Pay Balance,LOAD,1473.81,4689.86,2025-03-02 14:17:20,SUCCESS
WLT0002027,TXN0008303,CUST00626,MER0037,Mobikwik,SPEND,578.16,11563.65,2025-03-27 09:38:40,success
WLT0002028,TXN0008314,CUST01096,,Amazon Pay Balance,P2P_TRANSFER,168.82,10600.78,2025-03-03 17:17:23,failed
WLT0002029,TXN0008318,CUST00928,MER0131,PhonePe Wallet,SPEND,219.13,19462.33,2025-03-18 02:46:50,SUCCESS
WLT0002030,TXN0008322,CUST01753,,Mobikwik,P2P_TRANSFER,478.59,2080.73,2025-01-15 20:55:40,Success
WLT0002031,TXN0008331,CUST01997,MER0131,Mobikwik,LOAD,1054.62,16241.53,2025-02-28 21:31:04,Success
WLT0002032,TXN0008332,CUST01026,MER0078,Mobikwik,SPEND,702.02,9692.27,2025-01-29 06:25:33,Success
WLT0002033,TXN0008335,CUST00430,MER0079,Mobikwik,SPEND,695.98,5560.62,2025-05-21 23:40:35,Success
WLT0002034,TXN0008340,CUST00518,MER0092,Paytm Wallet,SPEND,2538.73,11815.48,2025-02-01 18:33:24,Failed
WLT0002035,TXN0008342,CUST01610,,Mobikwik,P2P_TRANSFER,505.56,18114.59,2025-03-19 14:35:40,Success
WLT0002036,TXN0008346,CUST01455,MER0051,Amazon Pay Balance,SPEND,949.12,16380.26,2025-04-17 03:48:57,success
WLT0002037,TXN0008350,CUST00629,,Mobikwik,P2P_TRANSFER,1326.77,2564.69,2025-05-12 11:49:57,Success
WLT0002038,TXN0008366,CUST00637,MER0136,Mobikwik,LOAD,77.11,18529.64,2025-03-24 07:26:32,SUCCESS
WLT0002039,TXN0008368,CUST00292,,Mobikwik,P2P_TRANSFER,146.09,7681.57,2025-05-22 17:57:25,success
WLT0002040,TXN0008369,CUST01315,MER0099,Amazon Pay Balance,SPEND,259.42,4246.15,2025-01-11 06:23:54,success
WLT0002041,TXN0008374,CUST00184,MER0009,Paytm Wallet,LOAD,684.21,13238.2,2025-01-03 13:32:45,SUCCESS
WLT0002042,TXN0008375,CUST00430,,Paytm Wallet,P2P_TRANSFER,173.76,12605.59,2025-04-03 04:55:58,SUCCESS
WLT0002043,TXN0008379,CUST01336,MER0012,Amazon Pay Balance,LOAD,272.58,18362.39,2025-06-01 14:12:21,SUCCESS
WLT0002044,TXN0008383,CUST01925,MER0014,Amazon Pay Balance,LOAD,194.78,5780.07,2025-05-21 03:38:18,SUCCESS
WLT0002045,TXN0008389,CUST00247,,Paytm Wallet,P2P_TRANSFER,363.01,2085.77,2025-03-26 23:07:42,failed
WLT0002046,TXN0008391,CUST01086,,Amazon Pay Balance,P2P_TRANSFER,1988.3,802.54,2025-01-24 04:21:01,success
WLT0002047,TXN0008394,CUST01385,MER0114,PhonePe Wallet,LOAD,209.06,7880.58,2025-04-12 11:25:42,SUCCESS
WLT0002048,TXN0008395,CUST01526,,Mobikwik,P2P_TRANSFER,454.31,10234.82,2025-01-27 17:16:15,Success
WLT0002049,TXN0008396,CUST01597,MER0015,PhonePe Wallet,SPEND,134.23,13496.08,2025-05-19 20:24:57,Success
WLT0002050,TXN0008397,CUST00465,MER0107,Mobikwik,SPEND,625.95,12724.1,2025-01-21 12:59:14,SUCCESS
WLT0002051,TXN0008403,CUST00986,MER0031,Amazon Pay Balance,SPEND,591.92,2266.51,2025-04-14 23:29:20,failed
