settlement_id,merchant_id,batch_date,total_transactions,total_amount,settled_amount,settlement_status
SET002347,MER0092,2025-02-02,0,0.0,0.0,MATCHED
SET002348,MER0092,2025-02-09,3,2974.5,2925.22,VARIANCE
SET002349,MER0092,2025-02-16,2,1613.54,1613.07,MATCHED
SET002350,MER0092,2025-02-23,2,1031.93,1023.36,VARIANCE
SET002351,MER0092,2025-03-02,4,1781.57,1735.0,VARIANCE
SET002352,MER0092,2025-03-09,4,2319.94,2314.28,VARIANCE
SET002353,MER0092,2025-03-16,0,0.0,0.0,MATCHED
SET002354,MER0092,2025-03-23,3,901.52,886.46,VARIANCE
SET002355,MER0092,2025-03-30,4,1656.81,1616.49,VARIANCE
SET002356,MER0092,2025-04-06,3,2980.75,2950.21,VARIANCE
SET002357,MER0092,2025-04-13,7,8761.59,8548.76,VARIANCE
SET002358,MER0092,2025-04-20,1,763.18,750.85,VARIANCE
SET002359,MER0092,2025-04-27,2,938.53,914.63,VARIANCE
SET002360,MER0092,2025-05-04,1,362.79,356.41,VARIANCE
SET002361,MER0092,2025-05-11,6,2959.93,2957.02,VARIANCE
SET002362,MER0092,2025-05-18,2,436.43,431.17,VARIANCE
SET002363,MER0092,2025-05-25,4,6130.14,6040.52,VARIANCE
SET002364,MER0092,2025-06-01,4,2460.62,2432.45,VARIANCE
SET002365,MER0092,2025-06-08,2,1265.91,1252.79,VARIANCE
SET002366,MER0092,2025-06-15,1,533.29,526.93,VARIANCE
SET002367,MER0092,2025-06-22,2,691.57,676.74,VARIANCE
SET002368,MER0092,2025-06-29,6,2432.36,2374.9,VARIANCE
SET002369,MER0093,2025-01-05,1,2059.41,2035.09,VARIANCE
SET002370,MER0093,2025-01-12,4,5675.17,5663.14,VARIANCE
SET002371,MER0093,2025-01-19,1,528.04,526.01,VARIANCE
SET002372,MER0093,2025-01-26,0,0.0,0.0,MATCHED
SET002373,MER0093,2025-02-02,0,0.0,0.0,MATCHED
SET002374,MER0093,2025-02-09,1,178.16,175.95,VARIANCE
SET002375,MER0093,2025-02-16,3,1823.43,1771.28,VARIANCE
SET002376,MER0093,2025-02-23,1,217.76,214.47,VARIANCE
SET002377,MER0093,2025-03-02,0,0.0,0.0,MATCHED
SET002378,MER0093,2025-03-09,1,921.35,920.45,MATCHED
SET002379,MER0093,2025-03-16,1,1698.86,1652.53,VARIANCE
SET002380,MER0093,2025-03-23,2,1239.61,1209.87,VARIANCE
SET002381,MER0093,2025-03-30,2,196.04,192.98,VARIANCE
SET002382,MER0093,2025-04-06,2,3309.38,3270.54,VARIANCE
SET002383,MER0093,2025-04-13,2,3930.36,3926.1,VARIANCE
SET002384,MER0093,2025-04-20,5,6448.47,6275.78,VARIANCE
SET002385,MER0093,2025-04-27,4,741.22,721.85,VARIANCE
SET002386,MER0093,2025-05-04,3,1887.9,1858.71,VARIANCE
SET002387,MER0093,2025-05-11,0,0.0,0.0,MATCHED
SET002388,MER0093,2025-05-18,6,3958.62,3843.27,VARIANCE
SET002389,MER0093,2025-05-25,3,1790.42,1757.14,VARIANCE
SET002390,MER0093,2025-06-01,5,4429.13,4390.72,VARIANCE
SET002391,MER0093,2025-06-08,5,11436.2,11237.38,VARIANCE
SET002392,MER0093,2025-06-15,3,1924.73,1877.34,VARIANCE
SET002393,MER0093,2025-06-22,4,2667.77,2593.43,VARIANCE
SET002394,MER0093,2025-06-29,5,2212.37,2196.5,VARIANCE
SET002395,MER0094,2025-01-05,2,780.74,769.27,VARIANCE
SET002396,MER0094,2025-01-12,2,413.76,408.03,VARIANCE
SET002397,MER0094,2025-01-19,1,264.65,262.14,VARIANCE
SET002398,MER0094,2025-01-26,0,0.0,0.0,MATCHED
SET002399,MER0094,2025-02-02,3,5947.72,5840.98,VARIANCE
SET002400,MER0094,2025-02-09,1,1055.35,1035.26,VARIANCE
SET002401,MER0094,2025-02-16,3,2458.05,2452.08,VARIANCE
SET002402,MER0094,2025-02-23,0,0.0,0.0,MATCHED
SET002403,MER0094,2025-03-02,1,314.04,311.94,VARIANCE
SET002404,MER0094,2025-03-09,1,2578.7,2537.0,VARIANCE
SET002405,MER0094,2025-03-16,2,1882.23,1855.85,VARIANCE
SET002406,MER0094,2025-03-23,2,1397.6,1366.18,VARIANCE
SET002407,MER0094,2025-03-30,0,0.0,0.0,MATCHED
SET002408,MER0094,2025-04-06,3,2005.48,1963.6,VARIANCE
SET002409,MER0094,2025-04-13,2,1889.42,1850.9,VARIANCE
SET002410,MER0094,2025-04-20,2,912.07,886.34,VARIANCE
SET002411,MER0094,2025-04-27,1,388.84,387.57,VARIANCE
SET002412,MER0094,2025-05-04,3,4775.02,4750.64,VARIANCE
SET002413,MER0094,2025-05-11,2,1508.86,1465.88,VARIANCE
SET002414,MER0094,2025-05-18,1,507.59,494.62,VARIANCE
SET002415,MER0094,2025-05-25,2,833.68,815.88,VARIANCE
SET002416,MER0094,2025-06-01,3,701.01,680.58,VARIANCE
SET002417,MER0094,2025-06-08,3,654.24,644.38,VARIANCE
SET002418,MER0094,2025-06-15,3,2796.07,2783.35,VARIANCE
SET002419,MER0094,2025-06-22,4,2554.9,2533.44,VARIANCE
SET002420,MER0094,2025-06-29,2,337.1,332.07,VARIANCE
SET002421,MER0095,2025-01-05,3,13387.61,13379.23,VARIANCE
SET002422,MER0095,2025-01-12,1,94.59,92.62,VARIANCE
SET002423,MER0095,2025-01-19,1,3406.0,3336.3,VARIANCE
SET002424,MER0095,2025-01-26,4,1620.16,1584.48,VARIANCE
SET002425,MER0095,2025-02-02,2,1611.79,1592.58,VARIANCE
SET002426,MER0095,2025-02-09,2,1057.03,1040.1,VARIANCE
SET002427,MER0095,2025-02-16,3,11267.84,10971.94,VARIANCE
SET002428,MER0095,2025-02-23,3,4095.64,4033.26,VARIANCE
SET002429,MER0095,2025-03-02,3,666.91,666.24,MATCHED
SET002430,MER0095,2025-03-09,2,274.06,273.05,VARIANCE
SET002431,MER0095,2025-03-16,2,222.09,219.58,VARIANCE
SET002432,MER0095,2025-03-23,3,2691.32,2680.22,VARIANCE
SET002433,MER0095,2025-03-30,2,398.66,392.52,VARIANCE
SET002434,MER0095,2025-04-06,1,180.11,177.39,VARIANCE
SET002435,MER0095,2025-04-13,1,233.46,231.33,VARIANCE
SET002436,MER0095,2025-04-20,2,1302.82,1271.62,VARIANCE
SET002437,MER0095,2025-04-27,4,2086.1,2060.65,VARIANCE
SET002438,MER0095,2025-05-04,3,1915.16,1886.53,VARIANCE
SET002439,MER0095,2025-05-11,1,404.86,396.33,VARIANCE
SET002440,MER0095,2025-05-18,3,5451.69,5369.48,VARIANCE
SET002441,MER0095,2025-05-25,1,1569.1,1530.4,VARIANCE
SET002442,MER0095,2025-06-01,3,2164.43,2141.23,VARIANCE
SET002443,MER0095,2025-06-08,5,1442.09,1403.78,VARIANCE
SET002444,MER0095,2025-06-15,3,3292.08,3237.44,VARIANCE
SET002445,MER0095,2025-06-22,3,1540.99,1497.33,VARIANCE
SET002446,MER0095,2025-06-29,1,1372.75,1353.81,VARIANCE
SET002447,MER0096,2025-01-05,8,4064.45,3954.34,VARIANCE
SET002448,MER0096,2025-01-12,2,570.02,567.01,VARIANCE
SET002449,MER0096,2025-01-19,5,4151.14,4028.86,VARIANCE
SET002450,MER0096,2025-01-26,2,6160.39,6124.68,VARIANCE
SET002451,MER0096,2025-02-02,4,3509.65,3435.83,VARIANCE
SET002452,MER0096,2025-02-09,1,760.3,759.26,VARIANCE
SET002453,MER0096,2025-02-16,2,1096.44,1074.36,VARIANCE
SET002454,MER0096,2025-02-23,1,661.26,644.29,VARIANCE
SET002455,MER0096,2025-03-02,1,457.44,452.9,VARIANCE
SET002456,MER0096,2025-03-09,2,2367.32,2313.59,VARIANCE
SET002457,MER0096,2025-03-16,3,1535.52,1526.91,VARIANCE
SET002458,MER0096,2025-03-23,3,2837.35,2792.9,VARIANCE
SET002459,MER0096,2025-03-30,2,1959.74,1916.67,VARIANCE
SET002460,MER0096,2025-04-06,5,3833.88,3786.84,VARIANCE
SET002461,MER0096,2025-04-13,3,3022.76,2952.3,VARIANCE
SET002462,MER0096,2025-04-20,7,6829.18,6678.56,VARIANCE
SET002463,MER0096,2025-04-27,1,160.35,155.93,VARIANCE
SET002464,MER0096,2025-05-04,4,3181.07,3108.32,VARIANCE
SET002465,MER0096,2025-05-11,5,2141.25,2091.06,VARIANCE
SET002466,MER0096,2025-05-18,3,2019.21,1968.27,VARIANCE
SET002467,MER0096,2025-05-25,1,530.88,521.58,VARIANCE
SET002468,MER0096,2025-06-01,3,568.69,559.29,VARIANCE
SET002469,MER0096,2025-06-08,1,221.43,218.74,VARIANCE
SET002470,MER0096,2025-06-15,1,251.63,248.24,VARIANCE
SET002471,MER0096,2025-06-22,2,1066.38,1056.22,VARIANCE
SET002472,MER0096,2025-06-29,3,1569.44,1551.25,VARIANCE
SET002473,MER0097,2025-01-12,2,869.84,856.03,VARIANCE
SET002474,MER0097,2025-01-19,4,2419.98,2409.42,VARIANCE
SET002475,MER0097,2025-01-26,4,4104.53,3998.81,VARIANCE
SET002476,MER0097,2025-02-02,2,1019.46,997.28,VARIANCE
SET002477,MER0097,2025-02-09,2,1136.17,1102.5,VARIANCE
SET002478,MER0097,2025-02-16,1,139.43,139.05,MATCHED
SET002479,MER0097,2025-02-23,2,841.36,838.33,VARIANCE
SET002480,MER0097,2025-03-02,0,0.0,0.0,MATCHED
SET002481,MER0097,2025-03-09,1,1302.34,1296.19,VARIANCE
SET002482,MER0097,2025-03-16,5,2283.57,2253.56,VARIANCE
SET002483,MER0097,2025-03-23,2,7030.13,7015.55,VARIANCE
SET002484,MER0097,2025-03-30,1,4159.4,4147.09,VARIANCE
SET002485,MER0097,2025-04-06,0,0.0,0.0,MATCHED
SET002486,MER0097,2025-04-13,2,977.4,956.26,VARIANCE
SET002487,MER0097,2025-04-20,3,1574.69,1547.09,VARIANCE
SET002488,MER0097,2025-04-27,3,3960.76,3955.54,VARIANCE
SET002489,MER0097,2025-05-04,6,4180.36,4113.66,VARIANCE
SET002490,MER0097,2025-05-11,3,1319.3,1294.04,VARIANCE
SET002491,MER0097,2025-05-18,2,2067.2,2006.66,VARIANCE
SET002492,MER0097,2025-05-25,4,2064.21,2026.11,VARIANCE
SET002493,MER0097,2025-06-01,5,4996.28,4985.07,VARIANCE
SET002494,MER0097,2025-06-08,1,3482.62,3421.93,VARIANCE
SET002495,MER0097,2025-06-15,3,6868.97,6826.71,VARIANCE
SET002496,MER0097,2025-06-22,3,709.41,707.21,VARIANCE
SET002497,MER0097,2025-06-29,2,-275.58,-275.06,MATCHED
SET002498,MER0098,2025-01-05,4,1078.93,1070.28,VARIANCE
SET002499,MER0098,2025-01-12,3,1215.93,1197.58,VARIANCE
SET002500,MER0098,2025-01-19,2,2481.16,2429.04,VARIANCE
SET002501,MER0098,2025-01-26,1,291.21,290.69,MATCHED
SET002502,MER0098,2025-02-02,0,0.0,0.0,MATCHED
SET002503,MER0098,2025-02-09,4,6995.52,6941.63,VARIANCE
SET002504,MER0098,2025-02-16,2,1818.17,1766.67,VARIANCE
SET002505,MER0098,2025-02-23,2,963.5,953.34,VARIANCE
SET002506,MER0098,2025-03-02,1,2082.66,2063.29,VARIANCE
SET002507,MER0098,2025-03-09,5,2291.17,2231.71,VARIANCE
SET002508,MER0098,2025-03-16,3,1705.71,1671.25,VARIANCE
SET002509,MER0098,2025-03-23,2,2211.99,2175.8,VARIANCE
SET002510,MER0098,2025-03-30,3,476.42,465.75,VARIANCE
SET002511,MER0098,2025-04-06,2,695.32,676.7,VARIANCE
SET002512,MER0098,2025-04-13,3,1586.86,1546.49,VARIANCE
SET002513,MER0098,2025-04-20,2,830.39,816.87,VARIANCE
SET002514,MER0098,2025-04-27,4,982.71,953.62,VARIANCE
SET002515,MER0098,2025-05-04,5,1306.22,1298.12,VARIANCE
SET002516,MER0098,2025-05-11,3,825.95,811.51,VARIANCE
SET002517,MER0098,2025-05-18,4,1661.4,1625.45,VARIANCE
SET002518,MER0098,2025-05-25,4,4476.51,4375.96,VARIANCE
SET002519,MER0098,2025-06-01,5,1956.85,1916.71,VARIANCE
SET002520,MER0098,2025-06-08,1,713.73,705.14,VARIANCE
SET002521,MER0098,2025-06-15,3,2015.7,1998.47,VARIANCE
SET002522,MER0098,2025-06-22,2,1219.41,1198.56,VARIANCE
SET002523,MER0098,2025-06-29,1,506.92,502.59,VARIANCE
SET002524,MER0099,2025-01-05,1,182.94,180.6,VARIANCE
SET002525,MER0099,2025-01-12,1,259.42,257.95,VARIANCE
SET002526,MER0099,2025-01-19,4,4133.73,4100.1,VARIANCE
SET002527,MER0099,2025-01-26,2,1060.9,1053.42,VARIANCE
SET002528,MER0099,2025-02-02,3,1206.64,1171.32,VARIANCE
SET002529,MER0099,2025-02-09,1,328.09,321.7,VARIANCE
SET002530,MER0099,2025-02-16,1,267.09,260.0,VARIANCE
SET002531,MER0099,2025-02-23,4,4550.27,4527.08,VARIANCE
SET002532,MER0099,2025-03-02,3,1494.18,1456.7,VARIANCE
SET002533,MER0099,2025-03-09,1,1374.94,1371.8,VARIANCE
SET002534,MER0099,2025-03-16,1,570.96,559.7,VARIANCE
SET002535,MER0099,2025-03-23,2,1988.92,1938.34,VARIANCE
SET002536,MER0099,2025-03-30,4,8054.9,7981.77,VARIANCE
SET002537,MER0099,2025-04-06,1,369.01,359.99,VARIANCE
SET002538,MER0099,2025-04-13,2,1229.94,1206.46,VARIANCE
SET002539,MER0099,2025-04-20,4,3829.01,3764.55,VARIANCE
SET002540,MER0099,2025-04-27,1,2567.07,2538.86,VARIANCE
SET002541,MER0099,2025-05-04,2,2847.45,2806.25,VARIANCE
SET002542,MER0099,2025-05-11,2,1190.69,1178.68,VARIANCE
SET002543,MER0099,2025-05-18,3,2269.63,2255.5,VARIANCE
SET002544,MER0099,2025-05-25,2,1234.09,1232.88,VARIANCE
SET002545,MER0099,2025-06-01,2,1472.94,1456.19,VARIANCE
SET002546,MER0099,2025-06-08,1,278.17,273.38,VARIANCE
SET002547,MER0099,2025-06-15,2,2025.33,1994.72,VARIANCE
SET002548,MER0099,2025-06-22,2,3105.13,3044.35,VARIANCE
SET002549,MER0099,2025-06-29,1,2685.47,2672.09,VARIANCE
SET002550,MER0100,2025-01-05,1,216.61,213.66,VARIANCE
SET002551,MER0100,2025-01-12,1,667.13,661.06,VARIANCE
SET002552,MER0100,2025-01-19,2,468.17,465.63,VARIANCE
SET002553,MER0100,2025-01-26,3,1723.88,1708.17,VARIANCE
SET002554,MER0100,2025-02-02,4,1716.87,1711.04,VARIANCE
SET002555,MER0100,2025-02-09,3,555.47,546.37,VARIANCE
SET002556,MER0100,2025-02-16,3,1829.41,1812.77,VARIANCE
SET002557,MER0100,2025-02-23,6,3618.07,3605.6,VARIANCE
SET002558,MER0100,2025-03-02,5,7494.39,7379.22,VARIANCE
SET002559,MER0100,2025-03-09,2,2162.6,2150.98,VARIANCE
SET002560,MER0100,2025-03-16,1,337.06,329.77,VARIANCE
SET002561,MER0100,2025-03-23,4,1280.28,1247.99,VARIANCE
SET002562,MER0100,2025-03-30,3,1131.41,1126.4,VARIANCE
SET002563,MER0100,2025-04-06,3,837.04,825.78,VARIANCE
SET002564,MER0100,2025-04-13,3,806.97,806.05,MATCHED
SET002565,MER0100,2025-04-20,3,2480.45,2450.57,VARIANCE
SET002566,MER0100,2025-04-27,1,101.48,99.22,VARIANCE
SET002567,MER0100,2025-05-04,3,3807.1,3706.78,VARIANCE
SET002568,MER0100,2025-05-11,3,1348.76,1344.65,VARIANCE
SET002569,MER0100,2025-05-18,3,3058.78,2990.22,VARIANCE
SET002570,MER0100,2025-05-25,0,0.0,0.0,MATCHED
SET002571,MER0100,2025-06-01,3,1941.33,1913.85,VARIANCE
SET002572,MER0100,2025-06-08,3,2080.98,2063.35,VARIANCE
SET002573,MER0100,2025-06-15,3,800.71,790.48,VARIANCE
SET002574,MER0100,2025-06-22,3,2829.74,2748.9,VARIANCE
SET002575,MER0100,2025-06-29,2,720.95,716.22,VARIANCE
SET002576,MER0101,2025-01-05,1,213.35,211.27,VARIANCE
SET002577,MER0101,2025-01-12,4,-1908.04,-1869.4,VARIANCE
SET002578,MER0101,2025-01-19,3,3131.91,3124.62,VARIANCE
SET002579,MER0101,2025-01-26,1,76.57,75.41,VARIANCE
SET002580,MER0101,2025-02-02,5,5123.67,5087.94,VARIANCE
SET002581,MER0101,2025-02-09,6,5221.83,5079.42,VARIANCE
SET002582,MER0101,2025-02-16,2,2132.67,2088.34,VARIANCE
SET002583,MER0101,2025-02-23,1,366.53,363.85,VARIANCE
SET002584,MER0101,2025-03-02,3,2384.65,2362.05,VARIANCE
SET002585,MER0101,2025-03-09,1,136.12,134.9,VARIANCE
SET002586,MER0101,2025-03-16,1,463.9,459.63,VARIANCE
SET002587,MER0101,2025-03-23,0,0.0,0.0,MATCHED
SET002588,MER0101,2025-03-30,2,2180.42,2170.97,VARIANCE
SET002589,MER0101,2025-04-06,4,2377.94,2309.57,VARIANCE
SET002590,MER0101,2025-04-13,0,0.0,0.0,MATCHED
SET002591,MER0101,2025-04-20,4,2903.02,2842.29,VARIANCE
SET002592,MER0101,2025-04-27,6,3440.58,3388.94,VARIANCE
SET002593,MER0101,2025-05-04,1,150.95,146.86,VARIANCE
SET002594,MER0101,2025-05-11,3,2199.61,2161.89,VARIANCE
SET002595,MER0101,2025-05-18,2,553.25,538.97,VARIANCE
SET002596,MER0101,2025-05-25,1,797.19,781.29,VARIANCE
SET002597,MER0101,2025-06-01,0,0.0,0.0,MATCHED
SET002598,MER0101,2025-06-08,2,1237.89,1204.96,VARIANCE
SET002599,MER0101,2025-06-15,2,658.36,654.47,VARIANCE
SET002600,MER0101,2025-06-22,4,2946.07,2860.39,VARIANCE
SET002601,MER0101,2025-06-29,5,2572.63,2510.97,VARIANCE
SET002602,MER0102,2025-01-05,4,813.92,811.31,VARIANCE
SET002603,MER0102,2025-01-12,2,12215.04,11997.09,VARIANCE
SET002604,MER0102,2025-01-19,1,199.94,199.61,MATCHED
SET002605,MER0102,2025-01-26,2,1180.56,1156.03,VARIANCE
SET002606,MER0102,2025-02-02,2,3018.58,2975.0,VARIANCE
SET002607,MER0102,2025-02-09,1,1168.48,1151.91,VARIANCE
SET002608,MER0102,2025-02-16,1,154.26,151.51,VARIANCE
SET002609,MER0102,2025-02-23,3,1918.73,1918.13,MATCHED
SET002610,MER0102,2025-03-02,4,5918.22,5812.06,VARIANCE
SET002611,MER0102,2025-03-09,2,3984.62,3960.36,VARIANCE
SET002612,MER0102,2025-03-16,1,111.93,110.27,VARIANCE
SET002613,MER0102,2025-03-23,3,4302.04,4218.05,VARIANCE
SET002614,MER0102,2025-03-30,4,2696.11,2683.64,VARIANCE
SET002615,MER0102,2025-04-06,3,2634.85,2628.84,VARIANCE
SET002616,MER0102,2025-04-13,3,2863.66,2779.07,VARIANCE
SET002617,MER0102,2025-04-20,1,2298.52,2270.86,VARIANCE
SET002618,MER0102,2025-04-27,4,6917.11,6866.07,VARIANCE
SET002619,MER0102,2025-05-04,2,799.07,787.26,VARIANCE
SET002620,MER0102,2025-05-11,0,0.0,0.0,MATCHED
SET002621,MER0102,2025-05-18,2,591.08,586.1,VARIANCE
SET002622,MER0102,2025-05-25,2,2937.09,2862.8,VARIANCE
SET002623,MER0102,2025-06-01,4,3179.62,3129.54,VARIANCE
SET002624,MER0102,2025-06-08,6,10644.7,10389.26,VARIANCE
SET002625,MER0102,2025-06-15,1,706.86,703.98,VARIANCE
SET002626,MER0102,2025-06-22,3,2876.33,2857.83,VARIANCE
SET002627,MER0102,2025-06-29,4,1839.57,1806.27,VARIANCE
SET002628,MER0103,2025-01-05,1,93.87,93.27,MATCHED
SET002629,MER0103,2025-01-12,2,1418.73,1399.26,VARIANCE
SET002630,MER0103,2025-01-19,3,-140.4,-138.94,VARIANCE
SET002631,MER0103,2025-01-26,7,6604.96,6454.2,VARIANCE
SET002632,MER0103,2025-02-02,1,1940.79,1927.52,VARIANCE
SET002633,MER0103,2025-02-09,3,1219.8,1206.96,VARIANCE
SET002634,MER0103,2025-02-16,2,1203.05,1202.94,MATCHED
SET002635,MER0103,2025-02-23,3,1411.94,1380.69,VARIANCE
SET002636,MER0103,2025-03-02,5,3102.82,3047.18,VARIANCE
SET002637,MER0103,2025-03-09,1,65.38,64.95,MATCHED
SET002638,MER0103,2025-03-16,4,1519.24,1485.46,VARIANCE
SET002639,MER0103,2025-03-23,3,2702.8,2683.78,VARIANCE
SET002640,MER0103,2025-03-30,2,420.22,418.32,VARIANCE
SET002641,MER0103,2025-04-06,1,2005.44,1955.27,VARIANCE
SET002642,MER0103,2025-04-13,1,1162.76,1153.27,VARIANCE
SET002643,MER0103,2025-04-20,2,1280.53,1253.27,VARIANCE
SET002644,MER0103,2025-04-27,5,3225.57,3155.23,VARIANCE
SET002645,MER0103,2025-05-04,6,3366.68,3301.24,VARIANCE
SET002646,MER0103,2025-05-11,5,3049.32,3029.08,VARIANCE
SET002647,MER0103,2025-05-18,3,1477.41,1461.37,VARIANCE
SET002648,MER0103,2025-05-25,2,504.14,494.82,VARIANCE
SET002649,MER0103,2025-06-01,4,1703.9,1687.67,VARIANCE
SET002650,MER0103,2025-06-08,2,4344.29,4319.74,VARIANCE
SET002651,MER0103,2025-06-15,1,258.3,252.07,VARIANCE
SET002652,MER0103,2025-06-22,2,2762.82,2751.62,VARIANCE
SET002653,MER0103,2025-06-29,1,77.68,76.56,VARIANCE
SET002654,MER0104,2025-01-05,4,4248.15,4201.73,VARIANCE
SET002655,MER0104,2025-01-12,4,727.56,724.51,VARIANCE
SET002656,MER0104,2025-01-19,2,403.17,393.66,VARIANCE
SET002657,MER0104,2025-01-26,4,3178.95,3128.2,VARIANCE
SET002658,MER0104,2025-02-02,4,3888.95,3855.05,VARIANCE
SET002659,MER0104,2025-02-09,3,1936.98,1879.8,VARIANCE
SET002660,MER0104,2025-02-16,2,1325.64,1301.44,VARIANCE
SET002661,MER0104,2025-02-23,2,620.07,611.55,VARIANCE
SET002662,MER0104,2025-03-02,4,8969.63,8821.38,VARIANCE
SET002663,MER0104,2025-03-09,0,0.0,0.0,MATCHED
SET002664,MER0104,2025-03-16,0,0.0,0.0,MATCHED
SET002665,MER0104,2025-03-23,5,705.23,686.49,VARIANCE
SET002666,MER0104,2025-03-30,3,2366.91,2347.03,VARIANCE
SET002667,MER0104,2025-04-06,5,6114.52,5982.86,VARIANCE
SET002668,MER0104,2025-04-13,1,296.31,288.16,VARIANCE
SET002669,MER0104,2025-04-20,2,480.58,472.82,VARIANCE
SET002670,MER0104,2025-04-27,4,5058.39,4926.23,VARIANCE
SET002671,MER0104,2025-05-04,2,992.66,976.54,VARIANCE
SET002672,MER0104,2025-05-11,1,218.47,213.02,VARIANCE
SET002673,MER0104,2025-05-18,0,0.0,0.0,MATCHED
SET002674,MER0104,2025-05-25,1,77.12,75.12,VARIANCE
SET002675,MER0104,2025-06-01,5,3254.99,3254.61,MATCHED
SET002676,MER0104,2025-06-08,3,2196.92,2144.81,VARIANCE
SET002677,MER0104,2025-06-15,4,1510.64,1485.43,VARIANCE
SET002678,MER0104,2025-06-22,4,893.66,883.04,VARIANCE
SET002679,MER0104,2025-06-29,1,1053.71,1043.4,VARIANCE
SET002680,MER0105,2025-01-05,2,696.92,678.72,VARIANCE
SET002681,MER0105,2025-01-12,1,379.09,377.36,VARIANCE
SET002682,MER0105,2025-01-19,2,1025.37,1006.05,VARIANCE
SET002683,MER0105,2025-01-26,7,2887.38,2807.93,VARIANCE
SET002684,MER0105,2025-02-02,3,2719.71,2673.21,VARIANCE
SET002685,MER0105,2025-02-09,2,2821.29,2789.32,VARIANCE
SET002686,MER0105,2025-02-16,2,1156.62,1134.45,VARIANCE
SET002687,MER0105,2025-02-23,3,1691.94,1678.14,VARIANCE
SET002688,MER0105,2025-03-02,1,218.95,214.43,VARIANCE
SET002689,MER0105,2025-03-09,0,0.0,0.0,MATCHED
SET002690,MER0105,2025-03-16,5,4724.29,4714.76,VARIANCE
SET002691,MER0105,2025-03-23,4,3726.64,3706.16,VARIANCE
SET002692,MER0105,2025-03-30,1,1868.33,1815.78,VARIANCE
SET002693,MER0105,2025-04-06,1,22.35,21.96,MATCHED
SET002694,MER0105,2025-04-13,1,1023.11,1008.75,VARIANCE
SET002695,MER0105,2025-04-20,0,0.0,0.0,MATCHED
SET002696,MER0105,2025-04-27,2,603.13,588.4,VARIANCE
SET002697,MER0105,2025-05-04,2,189.86,187.52,VARIANCE
SET002698,MER0105,2025-05-11,3,975.0,949.24,VARIANCE
SET002699,MER0105,2025-05-18,1,307.23,299.56,VARIANCE
SET002700,MER0105,2025-05-25,2,768.71,755.29,VARIANCE
SET002701,MER0105,2025-06-01,3,2087.84,2087.64,MATCHED
SET002702,MER0105,2025-06-08,4,2261.98,2220.14,VARIANCE
SET002703,MER0105,2025-06-15,1,62.21,62.15,MATCHED
SET002704,MER0105,2025-06-22,3,9107.69,9018.36,VARIANCE
SET002705,MER0105,2025-06-29,5,4195.73,4151.24,VARIANCE
SET002706,MER0106,2025-01-05,1,299.33,298.56,MATCHED
SET002707,MER0106,2025-01-12,3,2891.79,2855.6,VARIANCE
SET002708,MER0106,2025-01-19,4,2326.77,2308.55,VARIANCE
SET002709,MER0106,2025-01-26,3,2448.34,2409.57,VARIANCE
SET002710,MER0106,2025-02-02,2,848.8,843.6,VARIANCE
SET002711,MER0106,2025-02-09,4,2171.03,2162.89,VARIANCE
SET002712,MER0106,2025-02-16,6,5893.29,5716.69,VARIANCE
SET002713,MER0106,2025-02-23,1,405.38,404.58,MATCHED
SET002714,MER0106,2025-03-02,2,893.04,867.11,VARIANCE
SET002715,MER0106,2025-03-09,3,1761.97,1742.95,VARIANCE
SET002716,MER0106,2025-03-16,4,4808.93,4675.16,VARIANCE
SET002717,MER0106,2025-03-23,6,3109.51,3086.76,VARIANCE
SET002718,MER0106,2025-03-30,3,1528.58,1502.57,VARIANCE
SET002719,MER0106,2025-04-06,2,591.76,576.43,VARIANCE
SET002720,MER0106,2025-04-13,2,1371.42,1364.96,VARIANCE
SET002721,MER0106,2025-04-20,3,885.77,865.77,VARIANCE
SET002722,MER0106,2025-04-27,4,1428.33,1424.09,VARIANCE
SET002723,MER0106,2025-05-04,3,1571.28,1542.24,VARIANCE
SET002724,MER0106,2025-05-11,3,2708.62,2672.75,VARIANCE
SET002725,MER0106,2025-05-18,1,968.98,952.85,VARIANCE
SET002726,MER0106,2025-05-25,3,3819.94,3792.61,VARIANCE
SET002727,MER0106,2025-06-01,2,825.18,809.2,VARIANCE
SET002728,MER0106,2025-06-08,4,3471.83,3421.15,VARIANCE
SET002729,MER0106,2025-06-15,4,3791.7,3704.12,VARIANCE
SET002730,MER0106,2025-06-22,2,1881.63,1844.22,VARIANCE
SET002731,MER0106,2025-06-29,4,2884.81,2807.82,VARIANCE
SET002732,MER0107,2025-01-05,4,3720.69,3638.24,VARIANCE
SET002733,MER0107,2025-01-12,1,1189.59,1163.82,VARIANCE
SET002734,MER0107,2025-01-19,2,1010.74,1001.33,VARIANCE
SET002735,MER0107,2025-01-26,3,1257.2,1224.97,VARIANCE
SET002736,MER0107,2025-02-02,4,1479.36,1441.81,VARIANCE
SET002737,MER0107,2025-02-09,2,646.92,646.39,MATCHED
SET002738,MER0107,2025-02-16,2,2372.99,2347.49,VARIANCE
SET002739,MER0107,2025-02-23,4,3846.79,3741.29,VARIANCE
SET002740,MER0107,2025-03-02,0,0.0,0.0,MATCHED
SET002741,MER0107,2025-03-09,0,0.0,0.0,MATCHED
SET002742,MER0107,2025-03-16,2,942.69,931.65,VARIANCE
SET002743,MER0107,2025-03-23,7,2603.39,2600.42,VARIANCE
